RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6351,15606351,Collins,619,France,Female,49,10,0,2,0,0,95854.74,0
6352,15606352,Morgan,622,France,Female,35,3,0,1,0,0,192567.21,0
6353,15606353,Rogers,755,Spain,Male,26,0,205370.35,1,1,1,142910.95,0
6354,15606354,Moore,458,Germany,Male,45,6,248294.7,1,1,1,26786.23,0
6355,15606355,Morris,702,Spain,Male,55,2,147779.61,2,1,0,148809.89,0
6356,15606356,Williams,832,Spain,Female,28,4,140417.29,2,0,1,53344.7,0
6357,15606357,Cooper,672,Germany,Female,42,4,0,1,0,0,60507.28,0
6358,15606358,Cooper,496,Germany,Female,40,3,20045.37,1,1,1,84041.49,1
6359,15606359,Murphy,369,France,Female,57,9,0,2,0,1,119246.76,0
6360,15606360,Brown,591,France,Male,51,8,0,2,1,1,31926.9,0
6361,15606361,Cooper,486,France,Male,43,3,220081.07,1,0,1,24944.04,1
6362,15606362,Mitchell,415,France,Male,26,1,0,2,0,0,177694.64,0
6363,15606363,Cox,628,Germany,Male,53,9,90183.18,1,0,1,50546.27,0
6364,15606364,Moore,454,France,Female,39,0,98257.89,1,1,0,193099.32,1
6365,15606365,Taylor,443,France,Female,18,0,159899.77,2,1,0,153753.76,0
6366,15606366,Wilson,619,Spain,Male,48,9,130433.56,1,1,0,192001.94,1
6367,15606367,Moore,673,Germany,Male,22,1,178707.81,1,1,0,187780.16,0
6368,15606368,Harris,606,Spain,Female,31,8,0,2,0,0,193591.69,0
6369,15606369,Martinez,519,France,Female,44,10,0,3,1,1,73069.55,0
6370,15606370,Scott,786,Germany,Female,26,3,29797.15,2,1,0,55208.42,0
6371,15606371,Garcia,763,France,Male,27,5,85281.26,2,0,0,135845.49,0
6372,15606372,Wright,478,Spain,Male,42,7,249195.66,2,0,1,10705.62,0
6373,15606373,Lee,361,Spain,Male,20,2,0,2,0,0,23511.35,0
6374,15606374,Wilson,450,France,Female,21,1,119856.01,1,0,0,176248.51,1
6375,15606375,Adams,396,France,Male,34,4,36233.48,2,0,0,4833.75,0
6376,15606376,Nelson,811,Germany,Female,36,9,179983.64,1,0,1,198250.13,0
6377,15606377,Rivera,485,Germany,Female,21,6,169472.05,1,0,0,149678.09,1
6378,15606378,Moore,695,France,Male,39,9,0,1,0,1,149759.82,0
6379,15606379,Collins,368,Germany,Male,39,6,115018.31,1,1,0,76921.85,0
6380,15606380,Green,614,Spain,Male,37,1,18495.73,2,1,0,52649.27,0
6381,15606381,Reed,374,Germany,Female,46,3,40647.98,1,0,1,83148.74,0
6382,15606382,Richardson,653,France,Male,37,3,124495.2,1,1,1,31981.18,0
6383,15606383,Parker,478,Germany,Male,49,6,11753.31,2,0,0,37536.97,1
6384,15606384,Carter,586,France,Female,45,2,152960.53,1,1,1,46538.12,0
6385,15606385,Murphy,425,Germany,Male,40,8,99029.63,2,0,0,143327.08,1
6386,15606386,Reed,648,Spain,Female,29,8,150436.56,2,1,0,151701.88,0
6387,15606387,Scott,573,France,Female,44,8,87436.43,1,1,1,46075.47,0
6388,15606388,Clark,527,France,Female,50,2,59765.62,2,0,0,58618.17,0
6389,15606389,Jones,819,Spain,Male,46,9,182031.71,2,1,0,34208.22,0
6390,15606390,Lee,753,France,Male,35,2,83462.19,3,0,1,63511.04,0
6391,15606391,Scott,515,Spain,Female,33,0,64240.5,1,1,0,115180.52,0
6392,15606392,Harris,382,France,Female,27,10,160247.67,2,0,1,89823.06,0
6393,15606393,Harris,647,France,Male,42,8,166808.96,2,0,0,82423.05,0
6394,15606394,Parker,593,France,Male,38,2,247277.95,1,1,0,185217.42,0
6395,15606395,Edwards,419,France,Female,33,0,197848.74,2,1,0,133109.27,1
6396,15606396,Moore,424,France,Male,34,1,140362.97,1,1,0,99575.1,0
6397,15606397,Nelson,743,France,Male,27,0,52836.07,3,1,0,80842.53,1
6398,15606398,Clark,680,France,Female,34,8,0,2,0,0,126587.51,0
6399,15606399,Cook,483,Germany,Female,32,4,0,1,0,0,197460.28,0
6400,15606400,Robinson,697,Spain,Male,26,6,30459.87,2,1,0,102890.46,0
6401,15606401,Green,669,France,Male,30,4,77410.52,1,1,1,30908.1,0
6402,15606402,Cooper,567,France,Female,36,5,103805.44,4,0,0,40322.53,0
6403,15606403,Richardson,420,France,Female,47,3,178919.18,1,0,0,143617.94,0
6404,15606404,Rogers,421,Germany,Female,29,0,67292.89,1,1,0,99948.32,1
6405,15606405,Wright,588,France,Male,28,8,0,2,0,0,101134.59,0
6406,15606406,Mitchell,384,France,Male,55,9,0,2,0,0,192597.26,0
6407,15606407,Rogers,628,Spain,Male,19,2,0,1,1,1,141779.69,0
6408,15606408,Collins,732,Spain,Male,55,10,23902.49,2,1,1,159500.95,0
6409,15606409,Smith,817,France,Male,30,0,126171.53,1,1,1,90834.02,0
6410,15606410,Allen,387,France,Male,40,5,207760.67,2,1,0,178276.93,0
6411,15606411,Murphy,483,Germany,Male,30,0,0,2,0,1,83784.67,0
6412,15606412,Miller,617,Spain,Female,18,5,178218.75,1,1,1,124126.24,0
6413,15606413,Wilson,789,Spain,Male,42,7,0,1,0,0,154653.73,1
6414,15606414,Stewart,740,Germany,Male,50,6,0,1,0,1,27672.23,0
6415,15606415,Moore,571,France,Male,35,8,0,1,0,1,162355.96,0
6416,15606416,Miller,563,Spain,Male,23,7,222957.1,1,0,0,43288.33,0
6417,15606417,Young,696,France,Male,41,5,142450.42,2,0,0,171119.16,0
6418,15606418,Harris,754,France,Male,37,4,0,3,1,0,38659.94,0
6419,15606419,Robinson,772,France,Male,27,8,120408.14,2,0,0,167990.13,0
6420,15606420,Rogers,500,Spain,Male,32,4,0,2,1,0,122677.35,0
6421,15606421,Howard,780,France,Male,44,10,0,1,1,1,60827.18,0
6422,15606422,Bailey,531,France,Female,47,5,115725.21,2,0,0,14459.57,0
6423,15606423,Parker,730,France,Male,40,6,85850.96,2,1,0,172640.28,1
6424,15606424,Walker,383,Germany,Female,47,5,207445.16,1,1,0,87940.62,1
6425,15606425,Hall,377,France,Female,42,1,157990.95,2,0,0,139243.21,0
6426,15606426,Wilson,481,France,Male,46,3,0,2,0,1,24154.28,0
6427,15606427,Cooper,472,France,Female,37,0,202356.3,1,0,1,170624.82,0
6428,15606428,Clark,487,Germany,Female,38,0,0,2,1,1,126521.22,0
6429,15606429,Brown,533,France,Male,47,2,217885.32,2,1,1,123169.72,1
6430,15606430,Stewart,709,Spain,Male,40,3,57260.11,2,0,1,41253.89,0
6431,15606431,Parker,795,Germany,Male,37,1,131283.7,4,1,0,79148.11,1
6432,15606432,King,377,Spain,Male,54,7,0,1,0,0,131168.44,0
6433,15606433,Robinson,598,Spain,Male,34,2,127140.3,1,0,0,102675.98,1
6434,15606434,Reed,839,Germany,Female,42,5,64340.91,1,1,0,91191.4,1
6435,15606435,Jackson,634,Spain,Female,32,6,0,1,1,0,84587.49,0
6436,15606436,Stewart,671,Spain,Male,38,6,115189.57,1,0,1,153637.89,1
6437,15606437,Parker,400,France,Male,27,6,248384.0,1,1,1,26406.04,0
6438,15606438,Davis,837,Spain,Female,54,4,186351.14,1,0,1,16974.86,1
6439,15606439,Rogers,400,Spain,Female,38,0,0,2,1,0,168893.76,0
6440,15606440,Miller,828,Germany,Female,18,8,118655.06,1,1,1,14739.63,1
6441,15606441,Morris,790,France,Male,50,2,12547.06,2,0,1,169987.88,0
6442,15606442,King,659,France,Male,32,8,87189.56,1,1,0,71701.87,0
6443,15606443,Johnson,667,France,Male,39,6,122233.57,2,0,1,45950.08,0
6444,15606444,Rogers,662,Germany,Female,61,10,234241.62,2,0,0,140702.5,0
6445,15606445,Reed,719,France,Female,22,5,133046.86,2,1,0,130985.79,0
6446,15606446,Lewis,799,France,Male,39,8,202127.04,1,0,1,150949.61,0
6447,15606447,Wilson,653,France,Male,50,8,242249.8,2,0,0,97857.16,0
6448,15606448,Lewis,606,Spain,Male,44,0,100516.32,2,0,0,112371.58,1
6449,15606449,Howard,391,Spain,Female,49,5,171461.32,1,0,0,179527.92,1
6450,15606450,Parker,810,France,Male,33,1,239939.89,2,1,1,149698.67,0
6451,15606451,Anderson,642,France,Female,24,2,200749.42,1,0,0,159935.33,1
6452,15606452,Jones,469,France,Male,29,9,218181.86,2,1,1,163162.47,0
6453,15606453,Cox,513,France,Female,38,1,206173.98,1,1,0,146849.74,0
6454,15606454,Jones,447,Germany,Male,43,10,22019.68,1,0,1,140267.34,1
6455,15606455,Bell,732,France,Female,38,6,91421.39,1,1,1,139986.9,0
6456,15606456,Howard,825,Germany,Female,46,6,152361.38,1,0,1,170248.17,0
6457,15606457,Lee,413,Spain,Female,34,9,125141.71,2,0,1,40685.45,1
6458,15606458,Morris,665,Spain,Female,44,0,0,1,1,0,158904.8,1
6459,15606459,Baker,718,France,Male,26,5,16171.32,1,0,1,187279.32,0
6460,15606460,Miller,682,Germany,Female,38,9,20507.38,1,0,1,82365.23,0
6461,15606461,Nelson,701,Germany,Female,36,7,0,2,0,1,161480.71,0
6462,15606462,Mitchell,506,Germany,Male,40,5,38228.55,1,1,1,111831.12,1
6463,15606463,Stewart,551,Germany,Female,36,7,0,1,0,1,122671.09,1
6464,15606464,Richardson,544,Germany,Female,48,5,30160.28,1,0,0,176485.07,1
6465,15606465,Baker,520,France,Female,53,8,0,2,1,1,20173.73,0
6466,15606466,Young,512,France,Male,30,1,203808.42,1,1,0,197443.98,0
6467,15606467,Parker,427,France,Female,24,5,163277.63,3,1,1,87863.2,1
6468,15606468,Smith,609,France,Female,41,10,0,1,1,1,116632.93,0
6469,15606469,Cox,753,Germany,Male,32,7,188387.12,4,1,0,102703.42,0
6470,15606470,Cooper,488,Germany,Male,25,6,0,1,1,0,178362.82,0
6471,15606471,Robinson,635,France,Male,35,10,31248.56,2,0,1,156948.95,0
6472,15606472,Carter,766,Spain,Male,28,9,230409.81,2,1,1,83592.58,0
6473,15606473,Taylor,381,Spain,Male,44,1,158239.17,1,0,0,159257.58,0
6474,15606474,Walker,366,France,Female,50,2,0,3,0,0,123453.79,1
6475,15606475,Martinez,799,France,Female,40,4,63873.06,2,1,0,63759.41,0
6476,15606476,Edwards,422,Germany,Male,41,0,105631.56,1,1,1,40114.51,0
6477,15606477,Hall,524,France,Male,37,10,137774.38,1,1,1,140556.19,0
6478,15606478,Bell,762,France,Male,37,8,20114.44,1,1,1,116126.56,0
6479,15606479,Allen,394,Germany,Female,24,2,224278.19,2,0,0,153508.63,1
6480,15606480,Morgan,687,Spain,Female,35,2,88496.0,3,0,1,21209.43,0
6481,15606481,Hall,369,Germany,Female,30,3,0,2,0,1,74964.06,0
6482,15606482,Harris,670,France,Female,45,6,0,2,0,0,38777.87,1
6483,15606483,Rivera,543,Spain,Female,19,8,179590.47,2,0,1,127358.18,0
6484,15606484,Anderson,814,France,Male,33,9,31435.33,1,0,1,46023.43,0
6485,15606485,Carter,584,Spain,Female,38,1,49757.46,2,1,0,130478.92,1
6486,15606486,Scott,621,Spain,Female,30,7,0,2,0,1,84761.8,0
6487,15606487,Jones,777,France,Female,44,9,0,1,0,0,135264.61,0
6488,15606488,Adams,513,Spain,Female,52,0,116899.56,1,0,0,33307.61,1
6489,15606489,Nelson,715,Germany,Male,45,10,0,1,1,0,79543.4,0
6490,15606490,Jones,792,Spain,Female,27,0,218778.33,2,1,0,117436.66,0
6491,15606491,Jackson,369,France,Female,32,5,41855.16,1,0,0,16209.24,0
6492,15606492,Johnson,849,France,Female,54,3,61125.58,2,1,1,117643.56,1
6493,15606493,Clark,356,France,Female,18,6,228237.05,1,1,0,140357.87,0
6494,15606494,Allen,814,Spain,Male,23,8,231318.41,2,0,0,44831.21,0
6495,15606495,Morgan,669,Spain,Male,31,10,0,2,0,1,104431.57,0
6496,15606496,Clark,735,Germany,Male,49,10,11127.32,1,0,0,190524.1,1
6497,15606497,Bell,405,France,Male,46,2,0,2,1,1,147783.73,0
6498,15606498,Rogers,712,Spain,Male,24,10,0,4,1,0,148013.53,0
6499,15606499,Nelson,731,Germany,Male,50,2,32631.17,3,1,1,13308.02,1
6500,15606500,Rogers,693,Spain,Female,33,5,229679.33,1,0,1,106773.43,0
6501,15606501,Reed,813,Germany,Female,36,5,0,3,0,0,110061.24,1
6502,15606502,Young,708,Germany,Male,42,9,146644.51,1,1,0,770.26,0
6503,15606503,Collins,505,France,Female,38,1,86435.16,3,0,0,144359.86,1
6504,15606504,Williams,453,France,Male,44,1,240055.56,2,0,1,1109.42,0
6505,15606505,Carter,568,France,Female,52,3,241450.88,2,1,1,68195.97,0
6506,15606506,Miller,366,France,Female,37,2,200542.97,1,1,1,179157.65,0
6507,15606507,Wilson,467,Spain,Male,37,3,0,2,0,1,9364.51,0
6508,15606508,Lewis,371,France,Male,36,6,0,1,0,0,50707.73,0
6509,15606509,Adams,844,France,Female,26,9,113620.83,2,0,1,96533.34,0
6510,15606510,Lewis,571,France,Female,42,9,154433.56,2,1,1,26276.52,1
6511,15606511,Bell,521,France,Female,40,6,0,1,0,0,176303.75,0
6512,15606512,Rogers,659,Germany,Female,41,2,228898.57,3,1,0,27585.2,1
6513,15606513,Edwards,743,Germany,Male,30,1,0,2,1,0,27530.26,1
6514,15606514,Cook,529,Spain,Male,35,3,94706.28,2,1,1,166140.02,0
6515,15606515,Cook,570,France,Female,32,3,168191.14,2,0,1,23205.35,0
6516,15606516,Anderson,486,Germany,Female,38,3,148495.34,1,0,0,45286.29,0
6517,15606517,Howard,453,France,Female,44,5,113114.22,2,1,1,15327.62,0
6518,15606518,Hall,446,Spain,Female,34,3,178275.99,1,0,1,2289.5,0
6519,15606519,King,435,Spain,Female,45,0,0,2,1,0,80895.95,0
6520,15606520,Brown,747,Germany,Female,38,0,29693.49,2,0,1,49708.79,0
6521,15606521,Rogers,465,Germany,Female,30,7,30769.71,2,0,1,117355.31,1
6522,15606522,Brown,483,France,Female,18,1,0,2,0,1,159068.43,0
6523,15606523,Miller,393,Spain,Female,37,6,0,2,1,0,38950.56,1
6524,15606524,Martinez,792,Spain,Female,53,4,110306.55,2,1,0,148422.19,1
6525,15606525,Cooper,736,Germany,Female,41,1,0,1,0,0,116251.64,0
6526,15606526,Morgan,527,Germany,Male,27,2,144742.23,1,1,1,44529.68,0
6527,15606527,Garcia,633,France,Female,31,6,0,1,0,1,145746.56,0
6528,15606528,Bailey,631,Spain,Male,50,1,0,2,0,0,137051.38,0
6529,15606529,Green,768,Germany,Female,31,5,106674.68,2,0,0,118477.27,0
6530,15606530,Edwards,774,Germany,Male,46,7,166537.78,2,1,1,84331.75,0
6531,15606531,Richardson,805,France,Male,44,2,170934.19,3,1,1,123176.75,0
6532,15606532,Wright,757,France,Female,43,9,0,1,1,0,69306.84,0
6533,15606533,Adams,462,Spain,Female,24,5,0,1,0,1,53883.73,0
6534,15606534,Richardson,772,Germany,Male,26,9,209583.04,2,1,0,32638.03,0
6535,15606535,Robinson,451,Spain,Male,42,0,123089.81,2,1,1,37546.49,0
6536,15606536,Cook,353,France,Female,59,10,79593.85,1,1,1,38045.11,0
6537,15606537,Morris,584,Spain,Male,33,7,80757.4,2,0,0,71343.08,0
6538,15606538,Morris,663,Germany,Female,46,4,54149.73,1,0,1,147858.23,0
6539,15606539,Rogers,766,Germany,Female,24,8,21832.08,1,1,0,53115.13,0
6540,15606540,Young,850,France,Male,35,4,112605.47,2,1,0,4933.7,0
6541,15606541,Brown,820,Spain,Male,32,5,207480.2,1,0,0,82653.34,0
6542,15606542,Carter,547,France,Male,32,8,242678.7,1,1,0,73581.82,0
6543,15606543,Scott,359,Germany,Female,24,8,129495.2,2,1,1,39818.24,0
6544,15606544,Clark,751,Germany,Female,27,3,0,2,0,1,94263.66,0
6545,15606545,Green,429,Germany,Female,44,7,64365.77,2,1,1,30933.64,0
6546,15606546,Williams,741,France,Male,31,7,179868.12,2,1,1,125885.81,0
6547,15606547,Davis,514,France,Male,47,7,223443.81,1,1,1,93633.84,0
6548,15606548,King,783,Spain,Male,27,0,0,2,0,0,93028.08,0
6549,15606549,Cox,519,Germany,Male,45,5,122618.64,2,0,0,52794.56,0
6550,15606550,Taylor,772,Spain,Male,35,9,156862.73,1,0,1,124942.26,0
6551,15606551,Baker,729,Spain,Female,45,7,78804.36,2,0,1,7725.91,1
6552,15606552,Cox,439,France,Male,24,6,148908.41,3,0,0,121550.84,1
6553,15606553,Green,718,Germany,Female,39,6,104681.0,2,1,0,184059.64,0
6554,15606554,Brown,415,Spain,Male,38,7,240571.46,2,1,0,94402.83,0
6555,15606555,Stewart,350,Spain,Male,31,1,51120.51,1,0,1,147678.94,0
6556,15606556,King,388,France,Male,30,1,130860.83,2,0,0,141130.26,1
6557,15606557,Allen,528,Germany,Female,27,1,44402.99,1,1,0,134155.45,0
6558,15606558,Moore,507,Germany,Female,36,10,121450.05,2,1,0,69408.08,0
6559,15606559,Nelson,653,France,Male,24,7,107735.2,2,1,1,33090.7,0
6560,15606560,Thomas,506,Germany,Male,36,7,0,2,0,0,171517.51,0
6561,15606561,Brown,455,France,Female,35,8,0,1,0,1,112706.21,0
6562,15606562,Parker,556,Spain,Female,60,8,0,1,1,1,18098.85,0
6563,15606563,Allen,741,France,Male,46,10,0,2,0,0,71635.3,0
6564,15606564,Clark,778,France,Female,42,10,32666.73,2,0,1,138994.21,0
6565,15606565,Moore,659,Germany,Female,28,8,91253.37,4,0,0,100377.63,0
6566,15606566,Rogers,614,Germany,Female,49,9,246077.03,2,1,1,28681.41,1
6567,15606567,Parker,729,France,Male,40,10,108263.79,1,1,0,25246.03,0
6568,15606568,Edwards,663,France,Male,36,9,160291.61,2,1,1,156487.59,0
6569,15606569,Thomas,773,France,Female,28,3,114201.8,1,0,1,159170.65,0
6570,15606570,Baker,401,France,Female,18,3,58708.96,1,0,0,127108.18,0
6571,15606571,Collins,520,France,Female,45,3,0,4,1,1,154157.73,0
6572,15606572,Davis,613,France,Female,41,10,57078.01,2,1,1,102676.8,0
6573,15606573,Rivera,734,France,Male,38,2,55355.61,1,0,1,174945.75,0
6574,15606574,Jackson,576,Germany,Male,44,2,77235.74,1,0,0,9526.54,1
6575,15606575,Lee,681,Germany,Male,42,7,227077.73,1,1,1,34585.58,0
6576,15606576,Cook,842,France,Female,39,6,174430.65,1,0,0,97670.92,0
6577,15606577,Adams,611,Spain,Male,39,6,0,2,1,1,110842.9,0
6578,15606578,Jackson,452,Spain,Female,38,4,210365.1,1,0,1,48961.87,0
6579,15606579,Harris,631,Germany,Male,33,9,134489.51,2,0,0,145653.41,0
6580,15606580,Cook,425,Spain,Female,39,10,238008.29,2,1,0,21542.96,0
6581,15606581,Rivera,526,France,Male,50,5,45461.72,2,1,0,178455.35,0
6582,15606582,Bell,497,France,Male,18,8,0,2,1,0,119303.99,0
6583,15606583,Garcia,466,France,Male,32,6,196356.37,1,1,0,131046.35,0
6584,15606584,Rogers,471,France,Female,29,9,226953.81,2,1,1,443.23,0
6585,15606585,Howard,689,France,Female,27,9,186068.08,2,1,1,144644.55,0
6586,15606586,Carter,458,Germany,Female,36,4,38958.17,2,1,0,23152.28,0
6587,15606587,Garcia,358,France,Male,19,2,184734.96,1,1,1,130590.16,0
6588,15606588,King,550,Spain,Male,26,0,0,4,0,0,146768.67,0
6589,15606589,Miller,440,Spain,Male,28,0,0,2,0,0,67057.15,0
6590,15606590,Morgan,477,France,Male,33,8,186341.34,2,1,1,95550.72,0
6591,15606591,Thomas,723,France,Male,41,8,229977.52,1,0,0,1060.06,0
6592,15606592,Wright,827,Spain,Female,28,2,180476.65,1,1,0,91378.01,0
6593,15606593,Bailey,826,Spain,Male,36,0,182682.98,1,0,0,119771.25,0
6594,15606594,Brown,556,Germany,Female,28,1,94115.7,3,0,0,139295.11,1
6595,15606595,Cooper,408,France,Female,29,6,0,2,1,1,180688.54,0
6596,15606596,Garcia,649,France,Male,28,4,118964.48,1,0,0,137173.54,0
6597,15606597,Parker,747,France,Female,24,9,186613.52,1,1,0,129101.65,0
6598,15606598,Miller,425,Germany,Male,45,1,0,2,0,0,53071.69,0
6599,15606599,Brown,429,France,Male,35,8,121468.76,2,0,0,168108.96,1
6600,15606600,Lee,622,France,Male,28,3,209038.85,2,0,0,70466.17,0
6601,15606601,Anderson,593,Spain,Male,36,5,49672.68,2,0,1,56626.73,0
6602,15606602,Rivera,820,France,Male,57,1,27978.67,2,0,0,98976.67,1
6603,15606603,Lee,808,Spain,Male,48,9,166453.56,2,0,1,126547.94,0
6604,15606604,Carter,808,Spain,Female,18,6,0,2,0,0,87131.45,0
6605,15606605,Jackson,367,France,Male,37,6,0,1,0,1,191099.02,0
6606,15606606,Reed,497,Spain,Male,18,8,0,3,1,0,25062.48,0
6607,15606607,Johnson,522,Spain,Male,40,8,0,2,1,0,86418.57,0
6608,15606608,Morris,678,Germany,Male,18,3,85955.29,1,0,1,128533.86,0
6609,15606609,Morgan,782,France,Female,23,0,101558.31,1,0,1,130291.5,0
6610,15606610,Allen,803,Germany,Female,32,5,103321.04,1,1,0,45235.16,0
6611,15606611,Clark,388,Germany,Male,34,7,147063.56,2,1,1,83052.73,0
6612,15606612,Moore,511,France,Male,33,3,0,1,1,1,96163.04,0
6613,15606613,Nelson,652,France,Female,42,5,0,1,1,1,183093.33,0
6614,15606614,Moore,588,France,Female,50,10,231358.48,1,1,0,55613.12,0
6615,15606615,Wright,414,Spain,Female,36,10,129604.54,1,1,0,112892.89,1
6616,15606616,Harris,800,Spain,Male,32,8,42963.94,1,0,0,59664.19,0
6617,15606617,Williams,849,France,Female,27,4,168158.22,1,1,0,146988.17,0
6618,15606618,Parker,637,France,Female,31,10,151742.79,2,0,1,106457.29,0
6619,15606619,Johnson,670,Germany,Male,24,10,53548.03,3,0,0,149123.61,1
6620,15606620,Cox,527,Germany,Male,41,7,129163.21,1,1,0,183021.94,0
6621,15606621,Baker,396,Germany,Male,39,9,101676.94,2,1,1,136350.77,0
6622,15606622,Smith,523,Germany,Male,23,4,192293.21,1,1,1,58190.63,1
6623,15606623,Miller,673,Spain,Female,32,5,233578.58,1,0,1,114035.64,0
6624,15606624,Murphy,356,France,Female,44,4,55564.15,2,1,0,99653.55,0
6625,15606625,Rogers,850,France,Male,31,2,147371.61,1,1,1,115370.82,0
6626,15606626,Green,394,France,Female,37,4,134835.84,1,1,1,178617.87,1
6627,15606627,Brown,634,Spain,Male,24,6,0,4,1,1,18547.11,0
6628,15606628,Nelson,418,France,Male,18,10,65846.05,1,0,1,81745.96,0
6629,15606629,Green,544,Germany,Male,26,8,199147.03,1,0,1,182767.46,0
6630,15606630,Nelson,815,France,Female,38,9,162898.62,2,1,0,175464.0,0
6631,15606631,Morris,701,Spain,Female,22,10,0,2,1,1,38123.64,0
6632,15606632,Morris,425,France,Female,37,9,0,2,0,1,181741.65,0
6633,15606633,Anderson,771,France,Female,40,8,139591.78,1,0,0,120658.9,0
6634,15606634,Cook,753,France,Male,56,2,149728.1,4,0,0,51372.75,1
6635,15606635,Rogers,661,Spain,Male,31,4,157990.0,2,0,0,90943.19,0
6636,15606636,Reed,485,France,Female,33,7,61756.15,2,0,0,21943.87,0
6637,15606637,Parker,588,France,Male,38,9,0,1,0,1,52771.83,0
6638,15606638,Allen,361,Germany,Female,37,0,248678.08,1,0,0,186437.85,1
6639,15606639,Carter,405,France,Male,31,9,161268.66,2,1,0,79142.05,0
6640,15606640,Garcia,838,France,Female,40,1,246391.26,2,1,0,124568.96,1
6641,15606641,Reed,634,Germany,Male,32,7,0,1,1,0,148132.42,0
6642,15606642,Miller,447,France,Female,24,5,0,1,1,0,164985.15,0
6643,15606643,Thomas,618,France,Female,38,0,202743.62,3,0,0,83566.34,1
6644,15606644,Murphy,647,France,Male,29,6,0,2,1,1,173976.35,0
6645,15606645,Clark,589,Germany,Male,22,10,196544.47,2,1,1,64195.05,1
6646,15606646,Anderson,518,Spain,Female,39,7,0,2,0,0,192311.8,0
6647,15606647,King,416,France,Male,34,0,0,2,1,1,189270.69,0
6648,15606648,Stewart,823,France,Female,31,9,151016.85,2,1,1,112032.8,0
6649,15606649,Bailey,713,France,Male,23,6,119010.33,2,0,1,162108.06,0
6650,15606650,Mitchell,710,France,Female,35,3,231420.09,2,0,1,127402.78,0
6651,15606651,Green,455,France,Male,22,2,0,2,0,1,141873.21,0
6652,15606652,Bailey,810,Germany,Male,19,8,22147.88,1,1,1,9133.89,0
6653,15606653,King,675,Germany,Female,29,5,201899.95,2,1,0,40236.81,0
6654,15606654,Garcia,507,Spain,Male,42,6,107068.62,3,0,0,73407.56,1
6655,15606655,Green,352,Germany,Male,43,7,180589.02,2,1,0,189076.85,0
6656,15606656,Bailey,775,Germany,Female,34,2,0,2,1,1,183895.3,0
6657,15606657,Anderson,422,France,Female,58,7,122725.97,2,0,0,1227.8,0
6658,15606658,Lee,695,France,Male,36,2,247428.89,2,0,0,142449.13,0
6659,15606659,Howard,443,Spain,Female,38,1,79227.71,2,0,1,65989.6,1
6660,15606660,Wright,682,Germany,Female,34,10,212511.15,1,1,0,48388.99,0
6661,15606661,Baker,836,Germany,Female,32,3,207219.17,2,0,0,63731.14,0
6662,15606662,Scott,434,Spain,Female,37,8,60923.2,2,1,1,56349.48,0
6663,15606663,Wright,516,France,Male,37,2,10493.86,2,0,1,21155.19,0
6664,15606664,Stewart,774,France,Male,30,0,0,2,1,1,197403.25,0
6665,15606665,Brown,400,France,Female,42,10,139034.91,1,0,1,27927.88,0
6666,15606666,Bell,770,France,Female,38,2,156377.41,2,1,1,98825.74,0
6667,15606667,Cook,370,France,Male,20,8,79490.3,1,0,0,16105.74,1
6668,15606668,Parker,728,Spain,Male,29,1,114164.07,2,0,0,89020.44,0
6669,15606669,Mitchell,703,France,Female,40,5,248276.4,2,0,1,110591.03,0
6670,15606670,Garcia,529,Spain,Female,44,6,127139.63,2,0,0,15170.15,1
6671,15606671,Robinson,786,France,Female,50,4,82487.94,2,1,0,106965.14,1
6672,15606672,Bailey,629,France,Female,42,2,67206.57,2,0,1,143841.65,0
6673,15606673,Rogers,538,France,Male,41,0,89930.88,2,1,1,158244.02,0
